"","package_name","function_name"
"12360","scales","rescale_max"
"12361","scales","rescale_mid"
"12362","scales","rescale_none"
"12363","scales","rescale_pal"
"12364","scales","reverse_trans"
"12365","scales","scientific"
"12366","scales","scientific_format"
"12367","scales","seq_gradient_pal"
"12368","scales","shape_pal"
"12369","scales","show_col"
"12370","scales","sqrt_trans"
"12371","scales","squish"
"12372","scales","squish_infinite"
"12373","scales","time_trans"
"12374","scales","trans_breaks"
"12375","scales","trans_format"
"12376","scales","trans_new"
"12377","scales","trans_range"
"12378","scales","zero_range"
"12379","sp","addAttrToGeom"
"12380","sp","areaSpatialGrid"
"12381","sp","as.character.DMS"
"12382","sp","as.double.DMS"
"12383","sp","as.image.SpatialGridDataFrame"
"12384","sp","as.numeric.DMS"
"12385","sp","as.SpatialLines.SLDF"
"12386","sp","as.SpatialPolygons.GridTopology"
"12387","sp","as.SpatialPolygons.PolygonsList"
"12388","sp","bbexpand"
"12389","sp","bbox"
"12390","sp","bpy.colors"
"12391","sp","bubble"
"12392","sp","char2dms"
"12393","sp","coerce"
"12394","sp","coordinates"
"12395","sp","coordinates<-"
"12396","sp","coordinatevalues"
"12397","sp","coordnames"
"12398","sp","coordnames<-"
"12399","sp","CRS"
"12400","sp","dd2dms"
"12401","sp","degAxis"
"12402","sp","degreeLabelsEW"
"12403","sp","degreeLabelsNS"
"12404","sp","dimensions"
"12405","sp","disaggregate"
"12406","sp","flipHorizontal"
"12407","sp","flipVertical"
"12408","sp","fullgrid"
"12409","sp","fullgrid<-"
"12410","sp","geometry"
"12411","sp","getGridIndex"
"12412","sp","getGridTopology"
"12413","sp","getLinesIDSlot"
"12414","sp","getLinesLinesSlot"
"12415","sp","get_ll_TOL"
"12416","sp","get_ll_warn"
"12417","sp","getPolygonAreaSlot"
"12418","sp","getPolygonCoordsSlot"
"12419","sp","getPolygonHoleSlot"
"12420","sp","getPolygonLabptSlot"
"12421","sp","getPolygonsIDSlot"
"12422","sp","getPolygonsLabptSlot"
"12423","sp","getPolygonsplotOrderSlot"
"12424","sp","getPolygonsPolygonsSlot"
"12425","sp","get_Polypath"
"12426","sp","get_PolypathRule"
"12427","sp","get_ReplCRS_warn"
"12428","sp","getSLLinesIDSlots"
"12429","sp","getSLlinesSlot"
"12430","sp","getSpatialLinesMidPoints"
"12431","sp","getSpatialPolygonsLabelPoints"
"12432","sp","getSpPnHoles"
"12433","sp","getSpPnParts"
"12434","sp","getSpPplotOrderSlot"
"12435","sp","getSpPPolygonsIDSlots"
"12436","sp","getSpPPolygonsLabptSlots"
"12437","sp","getSpPpolygonsSlot"
"12438","sp","gridat"
"12439","sp","gridded"
"12440","sp","gridded<-"
"12441","sp","gridIndex2nb"
"12442","sp","gridlines"
"12443","sp","gridparameters"
"12444","sp","GridTopology"
"12445","sp","HexPoints2SpatialPolygons"
"12446","sp","identicalCRS"
"12447","sp","IDvaluesGridTopology"
"12448","sp","IDvaluesSpatialPixels"
"12449","sp","image2Grid"
"12450","sp","is.projected"
"12451","sp","layout.north.arrow"
"12452","sp","layout.scale.bar"
"12453","sp","Line"
"12454","sp","LineLength"
"12455","sp","Lines"
"12456","sp","LinesLength"
"12457","sp","loadMeuse"
"12458","sp","longlat.scales"
"12459","sp","makegrid"
"12460","sp","mapasp"
"12461","sp","mapLegendGrob"
"12462","sp","merge"
"12463","sp","nowrapSpatialLines"
"12464","sp","over"
"12465","sp","%over%"
"12466","sp","overDF_for_rgeos"
"12467","sp","overlay"
"12468","sp","panel.gridplot"
"12469","sp","panel.pointsplot"
"12470","sp","panel.polygonsplot"
"12471","sp","plot"
"12472","sp","point.in.polygon"
"12473","sp","points2grid"
"12474","sp","Polygon"
"12475","sp","polygons"
"12476","sp","polygons<-"
"12477","sp","Polygons"
"12478","sp","print.DMS"
"12479","sp","proj4string"
"12480","sp","proj4string<-"
"12481","sp","rbind.SpatialLines"
"12482","sp","rbind.SpatialLinesDataFrame"
"12483","sp","rbind.SpatialPixels"
"12484","sp","rbind.SpatialPixelsDataFrame"
"12485","sp","rbind.SpatialPoints"
"12486","sp","rbind.SpatialPointsDataFrame"
"12487","sp","rbind.SpatialPolygons"
"12488","sp","rbind.SpatialPolygonsDataFrame"
"12489","sp","read.asciigrid"
"12490","sp","recenter"
"12491","sp","remove.duplicates"
"12492","sp","select.spatial"
"12493","sp","set_ll_TOL"
"12494","sp","set_ll_warn"
"12495","sp","set_Polypath"
"12496","sp","set_PolypathRule"
"12497","sp","set_ReplCRS_warn"
"12498","sp","show"
"12499","sp","Spatial"
"12500","sp","SpatialGrid"
"12501","sp","SpatialGridDataFrame"
"12502","sp","SpatialLines"
"12503","sp","SpatialLinesDataFrame"
"12504","sp","SpatialLinesLengths"
"12505","sp","SpatialPixels"
"12506","sp","SpatialPixelsDataFrame"
"12507","sp","SpatialPoints"
"12508","sp","SpatialPointsDataFrame"
"12509","sp","SpatialPolygons"
"12510","sp","SpatialPolygonsDataFrame"
"12511","sp","SpatialPolygonsRescale"
"12512","sp","spChFIDs"
"12513","sp","spChFIDs<-"
"12514","sp","spDists"
"12515","sp","spDistsN1"
"12516","sp","sp.grid"
"12517","sp","sp.lines"
"12518","sp","split"
"12519","sp","spmap.to.lev"
"12520","sp","sp.panel.layout"
"12521","sp","spplot"
"12522","sp","spplot.key"
"12523","sp","spplot.locator"
"12524","sp","sp.points"
"12525","sp","sp.polygons"
"12526","sp","spsample"
"12527","sp","sp.text"
"12528","sp","sp.theme"
"12529","sp","spTransform"
"12530","sp","summary"
"12531","sp","surfaceArea"
"12532","sp","write.asciigrid"
"12533","sp","zerodist"
"12534","sp","zerodist2"
"12535","stringr","fixed"
"12536","stringr","ignore.case"
"12537","stringr","invert_match"
"12538","stringr","perl"
"12539","stringr","str_c"
"12540","stringr","str_count"
"12541","stringr","str_detect"
"12542","stringr","str_dup"
"12543","stringr","str_extract"
"12544","stringr","str_extract_all"
"12545","stringr","str_join"
"12546","stringr","str_length"
"12547","stringr","str_locate"
"12548","stringr","str_locate_all"
"12549","stringr","str_match"
"12550","stringr","str_match_all"
"12551","stringr","str_pad"
"12552","stringr","str_replace"
"12553","stringr","str_replace_all"
"12554","stringr","str_split"
"12555","stringr","str_split_fixed"
"12556","stringr","str_sub"
"12557","stringr","str_sub<-"
"12558","stringr","str_trim"
"12559","stringr","str_wrap"
"12560","stringr","word"
"12561","base","^"
"12562","base","~"
"12563","base","<"
"12564","base","<<-"
"12565","base","<="
"12566","base","<-"
"12567","base","="
"12568","base","=="
"12569","base",">"
"12570","base",">="
"12571","base","|"
"12572","base","||"
"12573","base","-"
"12574","base",":"
"12575","base","::"
"12576","base",":::"
"12577","base","!"
"12578","base","!="
"12579","base","/"
"12580","base","("
"12581","base","["
"12582","base","[<-"
"12583","base","[["
"12584","base","[[<-"
"12585","base","{"
"12586","base","@"
"12587","base","@<-"
"12588","base","$"
"12589","base","$<-"
"12590","base","*"
"12591","base","&"
"12592","base","&&"
"12593","base","%/%"
"12594","base","%*%"
"12595","base","%%"
"12596","base","+"
"12597","base","abbreviate"
"12598","base","abs"
"12599","base","acos"
"12600","base","acosh"
"12601","base","addNA"
"12602","base","addTaskCallback"
"12603","base","agrep"
"12604","base","agrepl"
"12605","base","alist"
"12606","base","all"
"12607","base","all.equal"
"12608","base","all.equal.character"
"12609","base","all.equal.default"
"12610","base","all.equal.environment"
"12611","base","all.equal.envRefClass"
"12612","base","all.equal.factor"
"12613","base","all.equal.formula"
"12614","base","all.equal.language"
"12615","base","all.equal.list"
"12616","base","all.equal.numeric"
"12617","base","all.equal.POSIXt"
"12618","base","all.equal.raw"
"12619","base","all.names"
"12620","base","all.vars"
"12621","base","any"
"12622","base","anyDuplicated"
"12623","base","anyDuplicated.array"
"12624","base","anyDuplicated.data.frame"
"12625","base","anyDuplicated.default"
"12626","base","anyDuplicated.matrix"
"12627","base","anyNA"
"12628","base","anyNA.numeric_version"
"12629","base","anyNA.POSIXlt"
"12630","base","aperm"
"12631","base","aperm.default"
"12632","base","aperm.table"
"12633","base","append"
"12634","base","apply"
"12635","base","Arg"
"12636","base","args"
"12637","base","array"
"12638","base","arrayInd"
"12639","base","as.array"
"12640","base","as.array.default"
"12641","base","as.call"
"12642","base","as.character"
"12643","base","as.character.condition"
"12644","base","as.character.Date"
"12645","base","as.character.default"
"12646","base","as.character.error"
"12647","base","as.character.factor"
"12648","base","as.character.hexmode"
"12649","base","as.character.numeric_version"
"12650","base","as.character.octmode"
"12651","base","as.character.POSIXt"
"12652","base","as.character.srcref"
"12653","base","as.complex"
"12654","base","as.data.frame"
"12655","base","as.data.frame.array"
"12656","base","as.data.frame.AsIs"
"12657","base","as.data.frame.character"
"12658","base","as.data.frame.complex"
"12659","base","as.data.frame.data.frame"
"12660","base","as.data.frame.Date"
"12661","base","as.data.frame.default"
"12662","base","as.data.frame.difftime"
"12663","base","as.data.frame.factor"
"12664","base","as.data.frame.integer"
"12665","base","as.data.frame.list"
"12666","base","as.data.frame.logical"
"12667","base","as.data.frame.matrix"
"12668","base","as.data.frame.model.matrix"
"12669","base","as.data.frame.noquote"
"12670","base","as.data.frame.numeric"
"12671","base","as.data.frame.numeric_version"
"12672","base","as.data.frame.ordered"
"12673","base","as.data.frame.POSIXct"
"12674","base","as.data.frame.POSIXlt"
"12675","base","as.data.frame.raw"
"12676","base","as.data.frame.table"
"12677","base","as.data.frame.ts"
"12678","base","as.data.frame.vector"
"12679","base","as.Date"
"12680","base","as.Date.character"
"12681","base","as.Date.date"
"12682","base","as.Date.dates"
"12683","base","as.Date.default"
"12684","base","as.Date.factor"
"12685","base","as.Date.numeric"
"12686","base","as.Date.POSIXct"
"12687","base","as.Date.POSIXlt"
"12688","base","as.difftime"
"12689","base","as.double"
"12690","base","as.double.difftime"
"12691","base","as.double.POSIXlt"
"12692","base","as.environment"
"12693","base","as.expression"
"12694","base","as.expression.default"
"12695","base","as.factor"
"12696","base","as.function"
"12697","base","as.function.default"
"12698","base","as.hexmode"
"12699","base","asin"
"12700","base","asinh"
"12701","base","as.integer"
"12702","base","[.AsIs"
"12703","base","as.list"
"12704","base","as.list.data.frame"
"12705","base","as.list.Date"
"12706","base","as.list.default"
"12707","base","as.list.environment"
"12708","base","as.list.factor"
"12709","base","as.list.function"
"12710","base","as.list.numeric_version"
"12711","base","as.list.POSIXct"
"12712","base","as.logical"
"12713","base","as.logical.factor"
"12714","base","as.matrix"
"12715","base","as.matrix.data.frame"
"12716","base","as.matrix.default"
"12717","base","as.matrix.noquote"
"12718","base","as.matrix.POSIXlt"
"12719","base","as.name"
"12720","base","asNamespace"
"12721","base","as.null"
"12722","base","as.null.default"
"12723","base","as.numeric"
"12724","base","as.numeric_version"
"12725","base","as.octmode"
"12726","base","as.ordered"
"12727","base","as.package_version"
"12728","base","as.pairlist"
"12729","base","as.POSIXct"
"12730","base","as.POSIXct.date"
"12731","base","as.POSIXct.Date"
"12732","base","as.POSIXct.dates"
"12733","base","as.POSIXct.default"
"12734","base","as.POSIXct.numeric"
"12735","base","as.POSIXct.POSIXlt"
"12736","base","as.POSIXlt"
"12737","base","as.POSIXlt.character"
"12738","base","as.POSIXlt.date"
"12739","base","as.POSIXlt.Date"
"12740","base","as.POSIXlt.dates"
"12741","base","as.POSIXlt.default"
"12742","base","as.POSIXlt.factor"
"12743","base","as.POSIXlt.numeric"
"12744","base","as.POSIXlt.POSIXct"
"12745","base","as.qr"
"12746","base","as.raw"
"12747","base","asS3"
"12748","base","asS4"
"12749","base","assign"
"12750","base","as.single"
"12751","base","as.single.default"
"12752","base","as.symbol"
"12753","base","as.table"
"12754","base","as.table.default"
"12755","base","as.vector"
"12756","base","as.vector.factor"
"12757","base","atan"
"12758","base","atan2"
"12759","base","atanh"
"12760","base","attach"
"12761","base","attachNamespace"
"12762","base","attr"
"12763","base","attr<-"
"12764","base","attr.all.equal"
"12765","base","attributes"
"12766","base","attributes<-"
"12767","base","autoload"
"12768","base","autoloader"
"12769","base","backsolve"
"12770","base","baseenv"
"12771","base","basename"
"12772","base","besselI"
"12773","base","besselJ"
"12774","base","besselK"
"12775","base","besselY"
"12776","base","beta"
"12777","base","bindingIsActive"
"12778","base","bindingIsLocked"
"12779","base","bindtextdomain"
"12780","base","bitwAnd"
"12781","base","bitwNot"
"12782","base","bitwOr"
"12783","base","bitwShiftL"
"12784","base","bitwShiftR"
"12785","base","bitwXor"
"12786","base","body"
"12787","base","body<-"
"12788","base","bquote"
"12789","base","break"
"12790","base","browser"
"12791","base","browserCondition"
"12792","base","browserSetDebug"
"12793","base","browserText"
"12794","base","builtins"
"12795","base","by"
"12796","base","by.data.frame"
"12797","base","by.default"
"12798","base","bzfile"
"12799","base","c"
"12800","base","call"
"12801","base","callCC"
"12802","base","capabilities"
"12803","base","casefold"
"12804","base","cat"
"12805","base","cbind"
"12806","base","cbind.data.frame"
"12807","base","c.Date"
"12808","base","ceiling"
"12809","base","character"
"12810","base","char.expand"
"12811","base","charmatch"
"12812","base","charToRaw"
"12813","base","chartr"
"12814","base","check_tzones"
"12815","base","chol"
"12816","base","chol2inv"
"12817","base","chol.default"
"12818","base","choose"
"12819","base","class"
"12820","base","class<-"
"12821","base","clearPushBack"
"12822","base","close"
"12823","base","closeAllConnections"
"12824","base","close.connection"
"12825","base","close.srcfile"
"12826","base","close.srcfilealias"
"12827","base","c.noquote"
"12828","base","c.numeric_version"
"12829","base","col"
"12830","base","colMeans"
"12831","base","colnames"
"12832","base","colnames<-"
"12833","base","colSums"
"12834","base","commandArgs"
"12835","base","comment"
"12836","base","comment<-"
"12837","base","complex"
"12838","base","computeRestarts"
"12839","base","conditionCall"
"12840","base","conditionCall.condition"
"12841","base","conditionMessage"
"12842","base","conditionMessage.condition"
"12843","base","conflicts"
"12844","base","Conj"
"12845","base","contributors"
"12846","base","cos"
"12847","base","cosh"
"12848","base","cospi"
"12849","base","c.POSIXct"
"12850","base","c.POSIXlt"
"12851","base","crossprod"
"12852","base","Cstack_info"
"12853","base","cummax"
"12854","base","cummin"
"12855","base","cumprod"
"12856","base","cumsum"
"12857","base","curlGetHeaders"
"12858","base","cut"
"12859","base","cut.Date"
"12860","base","cut.default"
"12861","base","cut.POSIXt"
"12862","base","c.warnings"
"12863","base","data.class"
"12864","base","[<-.data.frame"
"12865","base","[.data.frame"
"12866","base","[[<-.data.frame"
"12867","base","[[.data.frame"
"12868","base","$<-.data.frame"
"12869","base","$.data.frame"
"12870","base","data.frame"
"12871","base","data.matrix"
"12872","base","date"
"12873","base","-.Date"
"12874","base","[<-.Date"
"12875","base","[.Date"
"12876","base","[[.Date"
"12877","base","+.Date"
"12878","base","debug"
"12879","base","debuggingState"
"12880","base","debugonce"
"12881","base","default.stringsAsFactors"
"12882","base","delayedAssign"
"12883","base","deparse"
"12884","base","det"
"12885","base","detach"
"12886","base","determinant"
"12887","base","determinant.matrix"
"12888","base","dget"
"12889","base","diag"
"12890","base","diag<-"
"12891","base","diff"
"12892","base","diff.Date"
"12893","base","diff.default"
"12894","base","diff.POSIXt"
"12895","base","difftime"
"12896","base","/.difftime"
"12897","base","[.difftime"
"12898","base","*.difftime"
"12899","base","digamma"
"12900","base","dim"
"12901","base","dim<-"
"12902","base","dim.data.frame"
"12903","base","dimnames"
"12904","base","dimnames<-"
"12905","base","dimnames<-.data.frame"
"12906","base","dimnames.data.frame"
"12907","base","dir"
"12908","base","dir.create"
"12909","base","dir.exists"
"12910","base","dirname"
"12911","base","[.Dlist"
"12912","base","$.DLLInfo"
"12913","base","do.call"
"12914","base","dontCheck"
"12915","base","double"
"12916","base","dput"
"12917","base","dQuote"
"12918","base","drop"
"12919","base","droplevels"
"12920","base","droplevels.data.frame"
"12921","base","droplevels.factor"
"12922","base","dump"
"12923","base","duplicated"
"12924","base","duplicated.array"
"12925","base","duplicated.data.frame"
"12926","base","duplicated.default"
"12927","base","duplicated.matrix"
"12928","base","duplicated.numeric_version"
"12929","base","duplicated.POSIXlt"
"12930","base","dynGet"
"12931","base","dyn.load"
"12932","base","dyn.unload"
"12933","base","eapply"
"12934","base","eigen"
"12935","base","emptyenv"
"12936","base","enc2native"
"12937","base","enc2utf8"
"12938","base","encodeString"
"12939","base","Encoding"
"12940","base","Encoding<-"
"12941","base","enquote"
"12942","base","environment"
"12943","base","environment<-"
"12944","base","environmentIsLocked"
"12945","base","environmentName"
"12946","base","env.profile"
"12947","base","eval"
"12948","base","eval.parent"
"12949","base","evalq"
"12950","base","exists"
"12951","base","exp"
"12952","base","expand.grid"
"12953","base","expm1"
"12954","base","expression"
"12955","base","extSoftVersion"
"12956","base","factor"
"12957","base","[<-.factor"
"12958","base","[.factor"
"12959","base","[[<-.factor"
"12960","base","[[.factor"
"12961","base","factorial"
"12962","base","fifo"
"12963","base","file"
"12964","base","file.access"
"12965","base","file.append"
"12966","base","file.choose"
"12967","base","file.copy"
"12968","base","file.create"
"12969","base","file.exists"
"12970","base","file.info"
"12971","base","file.link"
"12972","base","file.mode"
"12973","base","file.mtime"
"12974","base","file.path"
"12975","base","file.remove"
"12976","base","file.rename"
"12977","base","file.show"
"12978","base","file.size"
"12979","base","file.symlink"
"12980","base","Filter"
"12981","base","Find"
"12982","base","findInterval"
"12983","base","find.package"
"12984","base","findPackageEnv"
"12985","base","findRestart"
"12986","base","floor"
"12987","base","flush"
"12988","base","flush.connection"
"12989","base","for"
"12990","base","force"
"12991","base","forceAndCall"
"12992","base","formals"
"12993","base","formals<-"
"12994","base","format"
"12995","base","format.AsIs"
"12996","base","formatC"
"12997","base","format.data.frame"
"12998","base","format.Date"
"12999","base","format.default"
"13000","base","format.difftime"
"13001","base","formatDL"
"13002","base","format.factor"
"13003","base","format.hexmode"
"13004","base","format.info"
"13005","base","format.libraryIQR"
"13006","base","format.numeric_version"
"13007","base","format.octmode"
"13008","base","format.packageInfo"
"13009","base","format.POSIXct"
"13010","base","format.POSIXlt"
"13011","base","format.pval"
"13012","base","format.summaryDefault"
"13013","base","forwardsolve"
"13014","base","function"
"13015","base","gamma"
"13016","base","gc"
"13017","base","gcinfo"
"13018","base","gc.time"
"13019","base","gctorture"
"13020","base","gctorture2"
"13021","base","get"
"13022","base","get0"
"13023","base","getAllConnections"
"13024","base","getCallingDLL"
"13025","base","getCallingDLLe"
